path	size_bytes	category	recommendation	reason
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pip/_vendor/resolvelib/__pycache__	28911	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pip/_vendor/resolvelib/resolvers/__pycache__	40212	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pip/_vendor/rich/__pycache__	1225808	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pip/_vendor/tomli/__pycache__	39267	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pip/_vendor/tomli_w/__pycache__	12320	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pip/_vendor/truststore/__pycache__	61169	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pip/_vendor/urllib3/__pycache__	258921	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pip/_vendor/urllib3/contrib/__pycache__	38414	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pip/_vendor/urllib3/contrib/emscripten/__pycache__	57702	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pip/_vendor/urllib3/http2/__pycache__	25347	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pip/_vendor/urllib3/util/__pycache__	115978	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/__pycache__	291169	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/app/__pycache__	45085	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/canvas/__pycache__	58419	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/extlibs/__pycache__	94892	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/font/__pycache__	290835	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/gl/__pycache__	1632617	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/graphics/__pycache__	138663	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/gui/__pycache__	48113	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/image/__pycache__	130682	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/image/codecs/__pycache__	131588	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/input/__pycache__	154178	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/libs/__pycache__	237	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/libs/darwin/__pycache__	17119	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/libs/darwin/cocoapy/__pycache__	79561	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/libs/egl/__pycache__	22018	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/libs/win32/__pycache__	236336	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/libs/x11/__pycache__	229911	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/media/__pycache__	86424	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/media/codecs/__pycache__	193654	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/media/codecs/ffmpeg_lib/__pycache__	49577	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/media/devices/__pycache__	28400	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/media/drivers/__pycache__	16159	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/media/drivers/directsound/__pycache__	65539	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/media/drivers/openal/__pycache__	83128	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/media/drivers/pulse/__pycache__	152707	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/media/drivers/silent/__pycache__	5589	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/media/drivers/xaudio2/__pycache__	80601	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/model/__pycache__	12940	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/model/codecs/__pycache__	23402	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/text/__pycache__	224921	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/text/formats/__pycache__	32917	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/window/__pycache__	99936	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/window/cocoa/__pycache__	79290	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/window/headless/__pycache__	6355	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/window/win32/__pycache__	60918	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/pyglet/window/xlib/__pycache__	78109	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/__pycache__	41043	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/_lib/__pycache__	287459	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/_lib/_uarray/__pycache__	31081	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/_lib/array_api_compat/__pycache__	5044	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/_lib/array_api_compat/common/__pycache__	82174	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/_lib/array_api_compat/cupy/__pycache__	28246	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/_lib/array_api_compat/dask/__pycache__	258	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/_lib/array_api_compat/dask/array/__pycache__	35044	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/_lib/array_api_compat/numpy/__pycache__	30342	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/_lib/array_api_compat/torch/__pycache__	58509	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/_lib/array_api_extra/__pycache__	58110	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/_lib/array_api_extra/_lib/__pycache__	81468	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/_lib/array_api_extra/_lib/_utils/__pycache__	27811	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/_lib/cobyqa/__pycache__	225081	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/_lib/cobyqa/subsolvers/__pycache__	64408	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/_lib/cobyqa/utils/__pycache__	8663	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/_lib/pyprima/__pycache__	8710	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/_lib/pyprima/cobyla/__pycache__	98298	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/_lib/pyprima/common/__pycache__	107919	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/_lib/tests/__pycache__	158133	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/cluster/__pycache__	206736	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/cluster/tests/__pycache__	140478	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/constants/__pycache__	235789	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/constants/tests/__pycache__	13160	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/datasets/__pycache__	19382	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/datasets/tests/__pycache__	7487	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/differentiate/__pycache__	52295	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/differentiate/tests/__pycache__	59052	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/fft/__pycache__	149633	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/fft/_pocketfft/__pycache__	26324	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/fft/_pocketfft/tests/__pycache__	102912	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/fft/tests/__pycache__	119892	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/fftpack/__pycache__	67002	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/fftpack/tests/__pycache__	149663	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/integrate/__pycache__	553753	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/integrate/_ivp/__pycache__	169238	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/integrate/_ivp/tests/__pycache__	80539	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/integrate/_rules/__pycache__	41596	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/integrate/tests/__pycache__	363212	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/interpolate/__pycache__	713804	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/interpolate/tests/__pycache__	943316	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/io/__pycache__	179298	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/io/_fast_matrix_market/__pycache__	21186	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/io/_harwell_boeing/__pycache__	42060	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/io/_harwell_boeing/tests/__pycache__	11902	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/io/arff/__pycache__	38283	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/io/arff/tests/__pycache__	24595	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/io/matlab/__pycache__	125416	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/io/matlab/tests/__pycache__	116444	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/io/tests/__pycache__	197392	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/linalg/__pycache__	598606	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/linalg/tests/__pycache__	1204894	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/misc/__pycache__	1327	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/ndimage/__pycache__	363616	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/ndimage/tests/__pycache__	597749	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/odr/__pycache__	77614	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/odr/tests/__pycache__	36503	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/optimize/__pycache__	1532717	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/optimize/_highspy/__pycache__	12089	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/optimize/_lsq/__pycache__	144282	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/optimize/_shgo_lib/__pycache__	73640	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/optimize/_trlib/__pycache__	932	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/optimize/_trustregion_constr/__pycache__	119678	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/optimize/_trustregion_constr/tests/__pycache__	67931	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/optimize/cython_optimize/__pycache__	5165	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/optimize/tests/__pycache__	1610655	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/signal/__pycache__	1173536	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/signal/tests/__pycache__	1364704	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/signal/windows/__pycache__	111394	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/sparse/__pycache__	641250	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/sparse/csgraph/__pycache__	33578	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/sparse/csgraph/tests/__pycache__	113176	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/sparse/linalg/__pycache__	233151	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/sparse/linalg/_dsolve/__pycache__	45641	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/sparse/linalg/_dsolve/tests/__pycache__	70738	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/sparse/linalg/_eigen/__pycache__	37882	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/sparse/linalg/_eigen/arpack/__pycache__	73866	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/sparse/linalg/_eigen/arpack/tests/__pycache__	39366	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/sparse/linalg/_eigen/lobpcg/__pycache__	42592	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/sparse/linalg/_eigen/lobpcg/tests/__pycache__	47841	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/sparse/linalg/_eigen/tests/__pycache__	61189	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/sparse/linalg/_isolve/__pycache__	128546	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/sparse/linalg/_isolve/tests/__pycache__	100132	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/sparse/linalg/tests/__pycache__	208940	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/sparse/tests/__pycache__	887729	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/spatial/__pycache__	195144	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/spatial/tests/__pycache__	415372	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/spatial/transform/__pycache__	307510	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/spatial/transform/tests/__pycache__	371781	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/special/__pycache__	642969	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/special/_precompute/__pycache__	94717	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/special/tests/__pycache__	1216125	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/special/tests/data/__pycache__	250	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
